2516.41	2304.51	2216.86	2086.88	1779.4	1552.22	1534.96	1390.72	1217.6	902.69	901.733	911.415	
1807.22	1584.54	1490.62	1356.63	1039.23	800.433	782.226	624.617	446.561	94.5015	89.3196	84.8257	
1722.51	1510.26	1420.75	1293.04	990.512	762.913	745.559	595.338	425.629	90.0718	85.1327	80.8495	
1819.31	1596.14	1500.67	1364.37	1054.97	814.803	797.103	638.486	465.301	85.906	87.4266	74.7499	
1734.03	1521.32	1430.32	1300.42	1005.52	776.608	759.739	608.557	443.49	81.8792	83.3285	71.246	
1795.81	1572.04	1476.94	1340.64	1023.12	786.422	768.817	612.977	440.64	65.1188	59.5234	60.0623	
1711.63	1498.35	1407.71	1277.8	975.164	749.558	732.778	584.243	419.985	62.0664	56.7333	57.2469	
5211.69	4987.71	4897.0	4756.19	4443.62	4193.92	4176.66	4024.21	3825.11	3488.01	3483.85	3482.26	
4971.78	4758.32	4671.9	4537.67	4239.85	4001.78	3985.32	3840.03	3650.16	3329.35	3325.45	3323.98	
1792.21	1567.84	1473.45	1336.85	1022.41	781.125	763.603	605.828	426.794	82.6071	58.9695	44.7768	
1708.2	1494.35	1404.38	1274.18	974.487	744.51	727.809	577.43	406.788	78.7349	56.2052	42.6779	
2115.39	1887.55	1795.58	1658.0	1334.77	1087.24	1070.55	914.196	721.12	494.877	472.788	465.925	
2031.26	1813.8	1726.22	1594.94	1286.39	1050.03	1034.21	885.249	700.295	492.165	470.126	463.454	
5700.06	5482.25	5397.33	5255.26	4923.6	4689.53	4670.54	4541.11	4377.07	4233.52	4244.51	4263.46	
5454.43	5246.82	5165.88	5030.45	4714.35	4491.22	4473.13	4349.79	4193.44	4056.82	4067.26	4085.31	
1775.83	1552.5	1458.38	1322.64	1006.54	767.289	749.414	592.689	415.977	51.83	36.7848	34.4147	
1692.59	1479.73	1390.02	1260.64	959.358	731.322	714.285	564.907	396.478	49.4004	35.0605	32.8015	
1777.9	1554.68	1459.84	1324.0	1008.52	770.842	753.022	596.389	423.732	42.8287	38.8656	38.3668	
1694.56	1481.81	1391.41	1261.94	961.242	734.71	717.724	568.433	403.87	40.8211	37.0437	36.5683	
1788.16	1565.77	1470.89	1335.61	1022.12	784.361	766.316	609.221	437.299	40.4379	54.0536	52.4099	
1704.34	1492.37	1401.94	1273.01	974.21	747.595	730.395	580.664	416.801	38.5424	51.5199	49.9532	
1759.57	1536.25	1442.11	1305.9	991.955	751.863	734.017	577.011	401.058	42.8046	22.8599	19.4021	
1677.09	1464.24	1374.51	1244.69	945.457	716.619	699.609	549.964	382.259	40.7981	21.7884	18.4927	
1777.52	1554.18	1460.19	1323.35	1007.34	768.391	750.633	595.425	419.936	45.9962	36.2304	46.2143	
1697.52	1484.6	1394.96	1264.49	963.47	735.636	718.732	570.671	403.291	46.007	36.6012	46.0045	
3996.28	3762.15	3668.7	3514.42	3210.62	2951.49	2938.51	2788.91	2605.61	2469.8	2443.98	2440.59	
3852.14	3628.62	3539.65	3391.96	3102.17	2854.77	2842.54	2700.44	2525.15	2398.32	2373.27	2370.26	
1897.68	1673.83	1580.35	1443.41	1127.79	886.361	868.685	712.614	532.026	183.605	156.942	154.937	
1823.51	1610.15	1521.04	1390.5	1089.71	859.599	842.756	693.999	521.915	189.43	164.011	162.089	
1774.67	1551.18	1456.19	1320.67	1005.44	767.321	749.524	591.972	418.948	54.3727	41.3723	33.5502	
1691.48	1478.47	1387.93	1258.76	958.31	731.353	714.39	564.223	399.31	51.8239	39.4329	31.9776	
1796.35	1573.15	1478.44	1342.47	1028.23	789.336	771.531	614.498	439.75	55.3856	52.572	46.6381	
1711.95	1499.22	1408.96	1279.37	979.835	752.143	735.171	585.507	418.936	52.5471	49.8831	44.2891	
1785.51	1562.55	1467.66	1331.77	1019.86	780.402	762.537	604.744	431.17	50.3413	50.1027	40.8689	
1701.81	1489.3	1398.86	1269.34	972.052	743.82	726.793	576.397	410.959	47.9815	47.7541	38.9531	
1788.2	1564.98	1470.49	1334.26	1019.74	780.697	762.902	606.322	431.166	46.1229	42.1906	39.1713	
1704.37	1491.62	1401.56	1271.71	971.94	744.102	727.141	577.901	410.956	43.9609	40.2129	37.3352	
3101.91	2876.98	2787.88	2669.75	2261.02	2075.86	2055.34	1924.96	1827.78	1879.05	1868.28	1878.05	
2939.62	2725.2	2640.29	2527.57	2138.3	1961.51	1941.97	1817.66	1724.52	1772.54	1762.17	1771.46	
4189.01	3966.32	3869.67	3733.51	3408.81	3182.08	3164.51	3013.95	2855.44	2510.77	2524.35	2531.28	
3991.58	3779.33	3687.21	3557.44	3247.95	3031.85	3015.1	2871.6	2720.52	2392.01	2404.96	2411.56	
1821.21	1597.38	1504.16	1368.07	1050.63	809.684	791.853	635.547	455.168	139.259	108.934	107.588	
1726.86	1513.41	1424.49	1294.77	992.097	762.452	745.487	596.412	424.503	124.235	94.2037	92.739	
1783.03	1559.84	1465.37	1329.8	1014.33	775.644	757.756	600.749	425.67	53.7362	45.0965	40.6479	
1699.35	1486.57	1396.46	1267.21	966.476	739.07	722.043	572.386	405.656	49.6149	41.2483	36.9245	
1809.77	1587.41	1492.82	1357.37	1043.33	805.145	787.113	630.464	456.422	56.5799	69.6914	68.1862	
1725.0	1513.06	1422.91	1293.81	994.469	767.444	750.258	600.956	435.046	54.0798	66.48	65.0341	
1774.69	1551.34	1458.04	1321.42	1005.8	764.757	746.916	591.18	411.035	66.5049	55.3502	58.6485	
1694.93	1482.18	1393.05	1262.99	962.471	733.121	716.093	567.496	396.79	62.7319	54.8816	57.4502	
2721.11	2491.98	2391.9	2252.66	1950.08	1706.86	1691.19	1526.19	1361.02	1088.78	1067.04	1046.62	
2593.8	2375.41	2280.02	2147.31	1858.91	1627.09	1612.15	1454.89	1297.46	1037.98	1017.25	997.797	
2682.67	2463.8	2370.92	2232.51	1924.27	1685.97	1667.54	1517.66	1347.56	994.96	1023.93	1033.08	
2545.98	2337.36	2248.84	2116.92	1823.13	1595.98	1578.42	1435.57	1273.43	937.541	965.14	973.869	
2784.14	2553.78	2441.44	2312.46	2016.56	1792.85	1776.93	1600.33	1495.2	1340.65	1325.89	1311.39	
2655.05	2435.49	2328.42	2205.49	1923.47	1710.24	1695.07	1526.74	1426.54	1279.21	1265.14	1251.32	
1726.82	1504.6	1411.64	1276.27	961.745	721.418	703.087	546.803	370.338	58.3573	57.453	65.7852	
1647.5	1435.73	1347.08	1218.09	918.348	689.376	671.902	522.927	354.913	56.3977	56.0152	63.8219	
1770.94	1547.27	1454.0	1316.34	1000.79	759.752	742.096	587.396	408.542	78.9758	73.547	81.8141	
1694.28	1481.01	1392.08	1260.82	959.989	730.178	713.384	565.939	395.378	84.6845	80.0214	87.0822	
2413.51	2184.45	2089.87	1950.02	1625.55	1382.92	1367.05	1211.79	1024.53	743.071	716.522	708.074	
2303.71	2085.33	1995.2	1861.86	1552.51	1321.18	1306.07	1158.1	979.42	711.947	686.037	677.893	
3485.86	3257.03	3157.51	3020.45	2716.93	2472.87	2456.81	2290.0	2123.64	1881.28	1858.31	1838.32	
3323.43	3105.32	3010.47	2879.83	2590.54	2357.92	2342.61	2183.62	2025.06	1794.07	1772.17	1753.12	
3218.49	2990.13	2895.7	2752.21	2434.02	2190.06	2174.45	2022.37	1837.05	1525.62	1506.93	1502.71	
3066.53	2848.87	2758.87	2622.1	2318.83	2086.3	2071.42	1926.48	1749.84	1453.01	1435.19	1431.17	
1770.62	1547.66	1453.38	1317.21	1004.11	764.273	746.375	589.46	414.237	35.9145	30.8548	28.2953	
1687.62	1475.11	1385.26	1255.47	957.038	728.447	711.388	561.829	394.82	34.231	29.4085	26.969	
1766.73	1543.06	1448.98	1312.45	996.875	757.104	739.379	583.026	406.257	45.9441	20.4087	20.4346	
1683.92	1470.73	1381.06	1250.92	950.146	721.615	704.721	555.697	387.213	43.7904	19.452	19.4768	
1736.42	1512.97	1418.46	1283.24	970.426	730.262	712.304	553.435	380.265	80.001	64.1346	59.7754	
1652.52	1439.54	1349.45	1220.54	922.455	693.566	676.454	525.039	360.072	73.0888	58.0191	53.8765	
1798.23	1574.89	1480.51	1344.15	1028.29	789.529	771.782	615.773	439.789	54.7335	50.7386	50.0337	
1713.95	1501.08	1411.13	1281.15	980.11	752.538	735.622	586.924	419.189	52.153	48.3725	47.6945	
2746.97	2511.85	2415.42	2268.44	1944.53	1698.66	1685.33	1531.91	1352.15	1169.82	1132.08	1123.92	
2620.78	2396.68	2304.77	2164.68	1855.95	1621.61	1608.9	1462.67	1291.34	1117.56	1081.59	1073.81	
1778.6	1555.59	1461.36	1325.37	1010.55	771.44	753.54	597.045	421.524	39.0295	34.762	34.8464	
1695.23	1482.67	1392.85	1263.25	963.177	735.281	718.22	569.06	401.771	37.1948	33.1385	33.2165	
1783.73	1560.63	1466.19	1330.13	1015.33	776.486	758.639	602.114	427.152	42.209	39.0031	37.6986	
1700.12	1487.47	1397.46	1267.78	967.741	740.089	723.077	573.89	407.129	40.2305	37.1748	35.9314	
1781.49	1558.41	1464.05	1328.14	1013.34	774.302	756.423	599.723	424.373	43.2797	38.0195	35.7803	
1698.19	1485.57	1395.63	1266.09	966.044	738.215	721.174	571.822	404.69	41.4029	36.4345	34.2994	
1776.82	1553.76	1459.28	1323.4	1008.42	769.859	751.977	595.378	421.069	38.7754	34.7496	34.6148	
1693.48	1480.88	1390.83	1261.32	961.098	733.723	716.679	567.421	401.282	36.9273	33.0738	32.9463	
1779.05	1556.19	1461.64	1325.91	1011.57	773.061	755.128	598.325	424.519	37.5154	39.0145	37.8942	
1695.66	1483.25	1393.12	1263.75	964.151	736.825	719.731	570.279	404.62	35.7569	37.1857	36.1179	
1791.86	1568.89	1474.19	1338.33	1023.86	785.473	767.617	610.956	437.302	59.9618	66.8383	65.2518	
1707.96	1495.59	1405.25	1275.88	976.401	749.431	732.372	582.985	418.089	54.4381	62.6315	61.2156	
1824.84	1602.8	1507.7	1372.54	1058.89	822.016	803.941	647.275	476.185	81.0804	96.8125	96.3289	
1736.41	1524.71	1434.13	1305.25	1006.21	780.279	763.064	613.76	450.35	74.965	88.7205	88.3059	
1768.32	1544.19	1451.18	1313.83	996.478	754.897	737.277	582.239	400.305	78.4009	60.8497	65.889	
1682.85	1469.15	1380.59	1249.6	946.986	716.522	699.744	552.026	378.158	73.5899	54.9324	60.1007	
1949.42	1729.1	1628.36	1493.5	1203.3	967.93	949.894	787.052	643.713	332.76	349.581	342.92	
1843.73	1633.7	1537.69	1409.12	1132.65	908.215	891.031	735.794	599.167	305.014	320.158	313.878	
1736.48	1512.76	1420.76	1283.71	967.689	724.23	706.32	551.026	367.753	100.51	92.9108	98.1083	
1659.11	1445.98	1358.07	1227.56	926.529	694.935	677.859	529.748	355.95	91.5992	86.5624	91.2342	
1655.08	1429.71	1341.35	1202.29	884.917	634.096	616.193	462.664	268.92	168.639	153.433	159.689	
1581.66	1367.01	1282.53	1150.15	847.867	609.334	592.256	445.798	262.076	154.593	140.217	146.271	
1678.44	1447.64	1361.46	1222.06	880.547	630.474	613.76	466.462	271.146	274.129	252.723	258.128	
1590.67	1369.85	1288.36	1155.3	826.304	587.558	571.763	432.406	245.361	277.659	255.661	261.143	
1662.57	1431.97	1344.56	1202.8	878.157	623.844	607.142	454.611	270.733	258.271	236.102	238.701	
1578.56	1359.11	1275.5	1140.59	831.667	589.877	573.934	428.465	253.977	228.099	205.976	208.546	
1954.31	1731.69	1630.27	1492.67	1208.77	968.788	951.507	786.689	642.919	362.958	371.134	360.209	
1858.28	1646.05	1549.57	1418.4	1147.31	918.36	901.886	744.865	606.814	338.198	345.731	335.109	
1724.8	1499.78	1407.68	1269.99	953.423	709.838	692.155	536.559	360.431	138.342	128.587	130.267	
1636.08	1421.48	1333.5	1202.34	900.74	669.014	652.153	503.366	337.6	130.891	120.531	122.161	
1661.62	1435.24	1345.59	1206.11	888.84	641.974	624.158	470.768	307.686	173.61	166.817	170.186	
1578.73	1362.77	1277.62	1144.5	841.821	605.8	588.844	442.806	286.475	167.988	160.275	163.655	
1708.21	1483.74	1392.23	1255.02	938.909	695.695	677.625	522.273	352.812	138.542	134.228	136.583	
1639.28	1425.4	1337.97	1207.25	905.978	674.358	657.169	508.973	346.869	129.999	125.86	127.836	
1647.2	1416.53	1327.53	1186.75	853.631	610.941	594.227	446.992	306.005	234.94	225.465	229.446	
1570.83	1351.8	1266.2	1132.56	817.798	586.858	570.804	428.726	290.605	209.277	200.228	204.305	
1790.66	1550.2	1491.58	1338.73	974.107	663.795	648.647	555.444	372.606	676.843	656.987	664.115	
1720.06	1489.84	1435.79	1289.12	938.578	638.959	624.781	539.773	365.05	682.554	662.574	669.544	
1621.9	1389.79	1300.95	1159.33	828.641	582.397	565.968	416.971	279.375	234.729	217.905	220.533	
1524.31	1301.33	1217.42	1081.19	763.356	527.623	512.394	371.726	249.495	243.261	225.861	229.169	
1663.16	1434.85	1344.66	1204.72	882.73	639.404	621.936	470.43	328.82	200.578	191.552	194.692	
1575.58	1358.41	1271.96	1138.91	833.666	602.099	585.403	439.685	301.377	191.002	182.574	185.807	
1664.51	1435.9	1346.22	1206.25	882.486	638.094	620.675	469.408	322.53	201.366	187.537	190.27	
1582.45	1365.25	1279.25	1146.38	839.829	607.154	590.471	444.965	300.915	183.845	172.588	175.53	
1659.68	1431.5	1343.63	1204.14	877.229	629.586	611.95	460.364	289.748	219.199	202.863	207.847	
1580.46	1362.99	1278.75	1145.91	834.179	599.163	582.416	437.801	275.163	207.479	190.646	195.699	
1717.71	1490.93	1401.9	1262.71	939.34	691.604	674.074	521.972	338.441	203.987	186.287	190.436	
1641.95	1426.03	1340.55	1208.32	900.737	666.214	649.428	503.983	335.543	178.49	165.128	168.258	
1559.55	1325.48	1241.56	1093.97	772.735	513.694	497.255	353.665	239.222	283.301	271.599	275.435	
1478.24	1254.25	1174.99	1033.37	726.578	478.137	462.617	325.868	219.385	279.35	267.539	271.945	
1730.96	1504.2	1414.82	1274.59	953.932	705.35	688.008	536.38	353.836	189.457	174.241	177.238	
1639.06	1423.0	1337.83	1204.28	898.636	661.957	645.384	500.505	325.74	178.264	163.25	166.426	
1654.92	1426.75	1337.95	1196.8	874.612	626.616	609.323	458.479	292.647	191.073	175.947	181.0	
1580.63	1363.3	1278.92	1144.28	836.72	600.12	583.614	440.203	279.969	187.84	173.671	178.942	
1622.93	1392.53	1305.68	1164.61	838.307	590.063	572.406	421.7	283.822	252.771	240.325	244.598	
1569.69	1350.69	1267.28	1133.18	822.947	586.242	569.516	424.959	282.557	247.971	233.922	238.151	
1759.56	1534.24	1443.01	1304.3	986.108	740.911	723.395	569.486	386.593	155.532	142.378	144.481	
1682.3	1467.5	1380.82	1248.38	944.713	710.113	693.49	547.127	368.082	151.75	137.288	139.858	
1695.75	1469.51	1382.14	1242.01	920.702	670.984	653.065	502.571	324.829	208.945	196.26	201.927	
1614.46	1399.05	1316.01	1182.59	876.308	637.812	620.68	477.456	304.151	200.162	189.095	194.314	
1610.33	1380.48	1292.78	1151.27	827.514	580.301	562.769	412.029	272.828	242.906	230.849	235.23	
1537.65	1317.94	1235.19	1099.86	789.441	552.147	535.534	393.593	262.787	231.172	218.306	222.494	
1605.82	1375.53	1289.49	1147.28	822.208	572.806	555.062	406.887	274.633	247.443	235.614	241.107	
1554.56	1336.58	1253.32	1118.84	810.935	574.755	557.806	414.698	275.229	216.272	207.886	212.582	
1594.09	1363.46	1277.42	1134.99	809.97	561.131	543.426	394.396	263.518	257.944	246.194	251.495	
1526.48	1306.8	1224.54	1088.85	779.492	542.03	525.25	383.335	256.529	236.031	225.085	230.329	
1587.84	1356.18	1269.88	1127.09	801.367	553.811	536.269	387.831	269.924	268.189	257.694	262.438	
1521.08	1301.46	1218.42	1082.88	774.9	539.196	522.417	379.425	257.614	240.819	231.499	236.104	
1607.14	1377.17	1290.66	1148.56	822.446	574.753	557.146	409.067	270.473	247.396	236.772	242.275	
1554.75	1336.54	1253.66	1118.76	809.618	572.94	556.102	414.314	271.962	225.437	215.904	221.052	
1628.11	1399.63	1310.55	1170.14	849.397	604.308	586.63	434.059	290.794	220.55	210.45	215.007	
1555.49	1337.28	1253.1	1118.61	812.573	577.076	560.314	416.227	278.9	216.757	206.052	209.887	
1586.16	1353.86	1268.54	1124.94	797.697	547.348	530.083	383.212	259.955	271.281	259.515	264.559	
1526.2	1305.76	1223.84	1087.38	778.208	539.711	523.142	381.764	260.447	243.624	233.049	238.17	
1570.74	1337.78	1252.93	1108.12	781.218	529.708	512.545	366.112	247.233	280.216	267.416	272.936	
1516.47	1294.4	1213.28	1075.69	762.055	524.171	507.86	369.783	259.189	263.326	252.132	257.11	
1604.46	1373.49	1286.48	1143.92	818.629	571.143	553.786	404.651	276.252	255.329	244.344	249.423	
1530.22	1310.63	1227.17	1091.79	782.148	547.02	530.418	387.52	258.91	238.572	226.852	231.67	
1589.22	1358.51	1272.23	1129.69	803.919	555.592	538.03	389.342	257.213	253.193	240.739	246.823	
1521.74	1301.49	1219.37	1083.27	771.91	534.882	518.301	377.725	252.412	250.77	239.332	244.253	
1604.85	1373.09	1287.0	1143.29	817.209	567.711	550.534	403.949	278.409	260.218	247.463	252.83	
1514.76	1294.85	1212.52	1076.49	766.492	530.171	513.425	371.99	248.94	249.722	238.914	244.575	
1583.73	1350.6	1265.04	1120.48	794.499	544.317	527.282	381.245	267.595	270.208	257.923	263.195	
1522.85	1301.64	1219.32	1082.29	773.738	535.945	519.541	377.937	265.082	259.81	249.463	253.865	
1592.4	1360.69	1275.2	1131.87	804.149	555.418	537.96	391.622	267.703	274.925	262.558	267.908	
1488.72	1265.86	1185.62	1047.52	734.553	495.923	479.377	341.018	244.393	281.964	271.251	276.49	
1597.51	1365.89	1280.32	1137.16	809.685	560.821	543.387	396.867	272.612	266.219	255.503	260.548	
1529.47	1309.54	1227.27	1091.31	781.153	544.656	527.976	386.865	259.708	241.734	230.935	235.936	
1612.36	1382.62	1295.46	1153.12	833.147	584.165	566.601	416.172	280.584	238.801	228.831	233.72	
1531.84	1312.75	1229.98	1093.95	789.912	551.182	534.437	390.429	256.475	238.247	225.395	230.185	
1589.45	1357.35	1270.86	1126.93	801.839	555.232	537.977	391.058	277.257	276.543	265.613	271.109	
1539.24	1319.55	1235.84	1100.25	790.823	557.351	540.79	399.48	278.452	237.492	227.147	231.767	
1557.12	1323.71	1237.8	1093.57	770.974	521.091	503.823	354.149	248.809	283.252	270.158	275.244	
1520.43	1298.95	1216.95	1079.87	769.75	532.998	516.578	376.472	267.9	258.446	249.042	253.688	
1616.22	1385.41	1297.09	1155.98	830.28	587.357	569.769	418.957	296.622	257.894	247.437	252.019	
1494.7	1272.24	1190.14	1053.89	739.789	507.225	490.558	350.148	256.563	274.706	264.072	268.928	
1583.18	1350.74	1263.23	1119.65	798.174	551.654	534.417	384.238	277.553	269.657	257.674	261.657	
1499.15	1276.64	1193.91	1055.86	748.01	513.081	496.809	355.76	259.508	267.354	257.027	261.389	
1597.18	1364.29	1278.03	1133.24	809.707	561.354	544.354	397.632	285.352	275.8	264.239	269.465	
1507.14	1284.58	1202.19	1063.69	756.283	519.987	503.859	363.276	260.404	264.45	253.858	258.807	
1585.24	1353.61	1266.37	1124.52	800.381	555.35	537.682	387.425	277.765	267.562	257.985	262.667	
1516.43	1295.17	1212.32	1076.26	767.456	533.208	516.575	374.501	271.734	257.634	248.168	252.732	
1572.73	1336.75	1252.38	1104.5	776.062	525.493	509.11	367.389	274.237	305.495	293.18	298.386	
1515.39	1292.03	1210.44	1070.41	761.897	522.934	507.21	369.39	269.426	271.711	260.923	265.781	
1567.88	1333.69	1246.33	1101.12	778.424	534.278	517.322	369.822	274.831	285.566	273.808	278.964	
1500.09	1277.4	1193.32	1055.49	750.037	518.687	502.44	360.84	271.965	261.631	252.874	257.497	
1590.95	1357.99	1270.76	1125.08	804.622	555.458	538.835	390.903	274.611	259.79	248.209	253.208	
1542.67	1322.02	1239.68	1102.01	794.914	554.761	538.776	398.996	270.762	240.213	228.732	233.481	
1591.29	1358.35	1270.56	1126.63	803.923	557.906	541.079	392.739	282.457	268.645	257.366	261.855	
1529.27	1307.47	1223.5	1086.36	781.203	545.787	529.665	386.953	279.6	253.76	242.321	246.235	
1584.31	1352.38	1265.22	1121.97	802.241	556.603	539.02	390.021	281.598	270.013	260.044	265.403	
1489.68	1267.32	1184.6	1047.39	740.138	508.203	491.508	350.606	261.271	273.94	264.795	270.552	
1557.51	1321.56	1236.62	1087.87	764.85	514.88	498.705	358.319	271.46	305.34	295.036	300.099	
1504.67	1282.87	1199.89	1060.76	757.994	521.158	505.021	363.847	259.107	266.211	254.937	259.686	
1565.67	1329.61	1245.05	1097.62	773.027	524.598	507.88	365.795	278.507	306.082	295.184	300.453	
1506.58	1283.82	1202.13	1063.6	755.212	517.978	501.812	363.86	262.843	268.978	258.794	263.977	
1593.74	1360.81	1272.91	1129.23	808.428	562.845	545.815	396.681	288.71	263.709	252.108	255.958	
1512.55	1290.48	1207.35	1070.8	764.315	529.428	512.954	369.745	269.065	267.163	256.483	260.633	
1555.08	1318.49	1235.76	1089.45	757.926	508.328	491.36	352.223	271.986	323.505	311.602	317.337	
1488.9	1263.11	1184.29	1044.1	731.981	492.753	476.515	343.011	266.388	299.363	287.957	293.292	
1560.64	1325.46	1239.34	1093.19	772.912	525.847	508.899	362.771	275.886	292.712	281.798	286.816	
1495.97	1272.03	1189.81	1051.7	743.777	510.123	493.823	354.814	271.77	281.726	272.122	276.663	
1570.51	1336.55	1249.73	1105.09	785.757	539.612	522.361	374.103	276.524	290.93	279.485	284.415	
1474.56	1250.05	1168.53	1029.44	724.322	488.586	472.216	332.588	252.638	293.049	282.276	287.405	
1572.7	1338.74	1251.76	1107.54	786.977	542.221	524.87	376.355	284.396	289.509	278.504	283.191	
1492.51	1269.98	1186.88	1049.7	743.488	509.24	492.823	350.6	254.67	276.855	265.549	270.242	
1567.03	1332.49	1245.65	1100.56	780.684	534.654	517.607	370.652	279.982	295.16	284.962	289.711	
1484.77	1261.24	1179.24	1041.17	734.432	500.392	483.958	343.962	257.505	291.481	281.188	286.455	
1564.86	1330.03	1243.89	1098.5	776.883	530.539	513.46	367.12	277.277	296.385	285.736	290.755	
1512.52	1289.37	1205.65	1068.22	763.342	531.325	514.999	373.669	284.858	271.747	262.178	266.538	
